1327884109272715268,Sun Nov 15 08:00:17 +0000 2020,,"{'type': 'Polygon', 'coordinates': [[[1.29508, 43.815886], [1.29508, 43.889598], [1.448992, 43.889598], [1.448992, 43.815886]]]}",fr,"On ne le dira jamais assez , les soignants et personnels de santé au contact du #COVID19 ASH, AS, IDE,  KINE, Orthophonistes, Ergothérapeutes, Médecins, etc doivent porter des #FFP2 ( pas que les ministres et chefs de services...) https://t.co/ox0wnmzPrv"
1327922899450294272,Sun Nov 15 10:34:25 +0000 2020,France,empty,fr,RT @Chouf69: Comme par hasard ça baisse maintenant pi en janvier ça repartira à la hausse et on sera confiné
1327922899676696576,Sun Nov 15 10:34:25 +0000 2020,"Bretagne Sud, Morbihan🌊🏄🏼",empty,fr,@RadioSavana #Conte toujours aussi débile! Les #italiens ne peuvent plus acheter du papier toilette ni gel douche e… https://t.co/VQ3FXUs2xZ
1327916235170975745,Sun Nov 15 10:07:56 +0000 2020,"Montpellier, France",empty,fr,"Le capitalisme libéral et son enseignement sur l'individualisme échevelé, la réussite sociale liée à l'enrichissement à tout prix, le marché libre et non faussé qui fausse tout, la privatisation de tout même de la vie et de la mort, profit, profit, profit avant la VIE !"
1327922904852549632,Sun Nov 15 10:34:26 +0000 2020,Rennes - Bretagne,empty,fr,#Covid19 Chiffres pour l'#IlleEtVilaine (MàJ ven. 13/11)  Nombre de cas de #coronavirus : 21 066 (+ 695) Taux d'inc… https://t.co/a4NlWPcIeI
1327906113971478528,Sun Nov 15 09:27:43 +0000 2020,IdF,empty,fr,"On répète souvent que la #Covid19 aurait tué plus de 30 000 personnes en France au printemps. Mais il n'y a eu que 12 000 certificats de décès mentionnant le #coronavirus comme l'UNE des causes de décès. Surmortalité seulement en mars et avril, le vrai chiffre est environ 20000 https://t.co/s2jmcReC7N"
1327922908367360000,Sun Nov 15 10:34:27 +0000 2020,centre,empty,fr,RT @chireillevlm: Faut que ca pete
1327619675291869184,Sat Nov 14 14:29:31 +0000 2020,"Paris, France",empty,fr,"GRANDIOSE des milliers de #manifestation à #Nice des restaurateurs contre les restrictions sanitaires + citoyens en colère ""Liberté"" #COVID19 #confinementSaison2 https://t.co/Wmc0mFOj6O"
1327922921445224449,Sun Nov 15 10:34:30 +0000 2020,"La Rochelle, France",empty,fr,Des zombies... ! Le but est de combattre un virus pas les croyances ! Jusqu’à preuve du contraire c’est une affaire… https://t.co/ZTD6NnpMCc
1327692438664835079,Sat Nov 14 19:18:39 +0000 2020,"Marseille, France",empty,fr,"Pendant ce temps, au Sénat, le seul EHPAD de France où la cantine sert de la bouffe acceptable, on parle retraites pour oublier le COVID... #ReformeDesRetraites #SécuritéSociale https://t.co/Q4d9s20y9Z"
1327619675291869184,Sat Nov 14 14:29:31 +0000 2020,"Paris, France",empty,fr,"GRANDIOSE des milliers de #manifestation à #Nice des restaurateurs contre les restrictions sanitaires + citoyens en colère ""Liberté"" #COVID19 #confinementSaison2 https://t.co/Wmc0mFOj6O"
1327698870231511042,Sat Nov 14 19:44:12 +0000 2020,Paris,empty,fr,"Rappelons 2 choses : - les prières de rue sont interdites en France - les églises sont OUVERTES à la prière. Si vous avez besoin que d’autres vous voient prier, il est peut-être temps de reconsidérer votre religiosité. Bien amicalement."
1327672866557538304,Sat Nov 14 18:00:53 +0000 2020,Gentilly,empty,fr,Budget de la sécurité sociale : à 19h la majorité de droite du sénat fait rentrer par un amendement la réforme des retraites rejetée par les Français : report de l’âge de départ et allonger la durée des cotisations. Très choquant en pleine crise #COVID19. https://t.co/QeI8BtNpIM
1327910016670633985,Sun Nov 15 09:43:14 +0000 2020,PARIS,empty,fr,"#Hold_Up Up, le documentaire incontournable. Le must.Rien que parce qu'ils le censurent! Comme si vous étiez un mineur.Leur réaction en dit long sur leur peur. La vérité fait son chemin, qui ne sera pas le leur. https://t.co/DtOWRtRKNj"
1327886028443619329,Sun Nov 15 08:07:54 +0000 2020,France,empty,fr,"✅10 millions de pauvres  ✅300.000 SDF, le double par rapport à 2012 ✅5,8 millions de demandeurs d’emploi  #reformedesretraites #Mila #COVID19 https://t.co/wCt9zcP3vw"
1327922945948258304,Sun Nov 15 10:34:36 +0000 2020,Raftel,empty,fr,RT @S_LeGoff: Je n’ose imaginer les réactions si cela avait été des musulmans devant une mosquée
